Name,ID,Has Block,Mod,Class,Display Name
minecraft:redstone,331,false,minecraft,net.minecraft.item.ItemRedstone,Redstone
minecraft:snowball,332,false,minecraft,net.minecraft.item.ItemSnowball,Snowball
minecraft:boat,333,false,minecraft,net.minecraft.item.ItemBoat,Boat
minecraft:leather,334,false,minecraft,net.minecraft.item.Item,Leather
minecraft:milk_bucket,335,false,minecraft,net.minecraft.item.ItemBucketMilk,Milk
minecraft:brick,336,false,minecraft,net.minecraft.item.Item,Brick
minecraft:clay_ball,337,false,minecraft,net.minecraft.item.Item,Clay
minecraft:reeds,338,false,minecraft,net.minecraft.item.ItemReed,Sugar Canes
minecraft:paper,339,false,minecraft,net.minecraft.item.Item,Paper
minecraft:book,340,false,minecraft,net.minecraft.item.ItemBook,Book
minecraft:slime_ball,341,false,minecraft,net.minecraft.item.Item,Slimeball
minecraft:chest_minecart,342,false,minecraft,net.minecraft.item.ItemMinecart,Chest Cart
minecraft:furnace_minecart,343,false,minecraft,net.minecraft.item.ItemMinecart,Furnace Cart
minecraft:egg,344,false,minecraft,net.minecraft.item.ItemEgg,Egg
minecraft:compass,345,false,minecraft,net.minecraft.item.Item,Compass
minecraft:fishing_rod,346,false,minecraft,net.minecraft.item.ItemFishingRod,Fishing Rod
minecraft:clock,347,false,minecraft,net.minecraft.item.Item,Clock
minecraft:glowstone_dust,348,false,minecraft,net.minecraft.item.Item,Glowstone Dust
minecraft:fish,349,false,minecraft,net.minecraft.item.ItemFishFood,Raw Fish
minecraft:cooked_fished,350,false,minecraft,net.minecraft.item.ItemFishFood,Cooked Fish
minecraft:dye,351,false,minecraft,net.minecraft.item.ItemDye,Ink Sac
minecraft:bone,352,false,minecraft,net.minecraft.item.Item,Bone
minecraft:sugar,353,false,minecraft,net.minecraft.item.Item,Sugar
minecraft:cake,354,false,minecraft,net.minecraft.item.ItemReed,Cake
minecraft:bed,355,false,minecraft,net.minecraft.item.ItemBed,Bed
minecraft:repeater,356,false,minecraft,net.minecraft.item.ItemReed,Redstone Repeater
minecraft:cookie,357,false,minecraft,net.minecraft.item.ItemFood,Cookie
minecraft:filled_map,358,false,minecraft,net.minecraft.item.ItemMap,Map #0
minecraft:shears,359,false,minecraft,net.minecraft.item.ItemShears,Shears
minecraft:melon,360,false,minecraft,net.minecraft.item.ItemFood,Melon
minecraft:pumpkin_seeds,361,false,minecraft,net.minecraft.item.ItemSeeds,Pumpkin Seeds
minecraft:melon_seeds,362,false,minecraft,net.minecraft.item.ItemSeeds,Melon Seeds
minecraft:beef,363,false,minecraft,net.minecraft.item.ItemFood,Raw Beef
minecraft:cooked_beef,364,false,minecraft,net.minecraft.item.ItemFood,Steak
minecraft:chicken,365,false,minecraft,net.minecraft.item.ItemFood,Raw Chicken
minecraft:cooked_chicken,366,false,minecraft,net.minecraft.item.ItemFood,Cooked Chicken
minecraft:rotten_flesh,367,false,minecraft,net.minecraft.item.ItemFood,Rotten Flesh
minecraft:ender_pearl,368,false,minecraft,net.minecraft.item.ItemEnderPearl,Ender Pearl
minecraft:blaze_rod,369,false,minecraft,net.minecraft.item.Item,Blaze Rod
minecraft:ghast_tear,370,false,minecraft,net.minecraft.item.Item,Ghast Tear
minecraft:gold_nugget,371,false,minecraft,net.minecraft.item.Item,Gold Nugget
minecraft:nether_wart,372,false,minecraft,net.minecraft.item.ItemSeeds,Nether Wart
minecraft:potion,373,false,minecraft,net.minecraft.item.ItemPotion,Water Bottle
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle,Glass Bottle
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood,Spider Eye
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item,Fermented Spider Eye
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item,Blaze Powder
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item,Magma Cream
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed,Brewing Stand
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed,Cauldron
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye,Eye of Ender
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item,Glistering Melon
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer,Spawn
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle,Bottle o' Enchanting
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball,Fire Charge
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook,Book and Quill
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook,Written Book
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item,Emerald
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity,Item Frame
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed,Flower Pot
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood,Carrot
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood,Potato
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood,Baked Potato
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood,Poisonous Potato
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap,Empty Map
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood,Golden Carrot
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull,Skeleton Skull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick,Carrot on a Stick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled,Nether Star
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood,Pumpkin Pie
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework,Firework Rocket
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge,Firework Star
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook,Enchanted Book
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed,Redstone Comparator
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item,Nether Brick
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item,Nether Quartz
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart,TNT Cart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart,Hopper Cart
appliedenergistics2:tile.BlockDrive,409,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME Drive
appliedenergistics2:tile.BlockChest,410,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME Chest
appliedenergistics2:tile.BlockInterface,411,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME Interface
appliedenergistics2:tile.BlockCellWorkbench,412,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Cell Workbench
appliedenergistics2:tile.BlockIOPort,413,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME IO Port
appliedenergistics2:tile.BlockCondenser,414,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Matter Condenser
appliedenergistics2:tile.BlockEnergyAcceptor,415,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Energy Acceptor
appliedenergistics2:tile.BlockVibrationChamber,416,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Vibration Chamber
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item,Iron Horse Armor
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item,Gold Horse Armor
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item,Diamond Horse Armor
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead,Lead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag,Name Tag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart,Minecart with Command Block
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,423,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Crystal Growth Accelerator
appliedenergistics2:tile.BlockEnergyCell,424,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable,Energy Cell
appliedenergistics2:tile.BlockDenseEnergyCell,425,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable,Dense Energy Cell
appliedenergistics2:tile.BlockCreativeEnergyCell,426,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Neutronium Energy Cell
appliedenergistics2:tile.BlockCraftingUnit,427,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Crafting Unit
appliedenergistics2:tile.BlockAdvancedCraftingUnit,428,true,appliedenergistics2,appeng.block.AEBaseItemBlock,64 Core Co-Processing Unit
appliedenergistics2:tile.BlockCraftingStorage,429,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage,1k Crafting Storage
appliedenergistics2:tile.BlockAdvancedCraftingStorage,430,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage,256k Crafting Storage
appliedenergistics2:tile.BlockSingularityCraftingStorage,431,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage,Singularity Crafting Storage
appliedenergistics2:tile.BlockCraftingMonitor,432,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Crafting Monitor
appliedenergistics2:tile.BlockMolecularAssembler,433,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Molecular Assembler
appliedenergistics2:tile.BlockLightDetector,434,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Light Detecting Fixture
appliedenergistics2:tile.BlockPaint,435,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Paint
appliedenergistics2:tile.BlockPatternOptimizationMatrix,436,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Pattern Optimization Matrix
appliedenergistics2:tile.SkyStoneStairBlock,437,true,appliedenergistics2,net.minecraft.item.ItemBlock,Sky Stone Stairs
appliedenergistics2:tile.SkyStoneBlockStairBlock,438,true,appliedenergistics2,net.minecraft.item.ItemBlock,Sky Stone Block Stairs
appliedenergistics2:tile.SkyStoneBrickStairBlock,439,true,appliedenergistics2,net.minecraft.item.ItemBlock,Sky Stone Brick Stairs
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,440,true,appliedenergistics2,net.minecraft.item.ItemBlock,Sky Stone Small Brick Stairs
appliedenergistics2:tile.FluixStairBlock,441,true,appliedenergistics2,net.minecraft.item.ItemBlock,Fluix Stairs
appliedenergistics2:tile.QuartzStairBlock,442,true,appliedenergistics2,net.minecraft.item.ItemBlock,Certus Quartz Stairs
appliedenergistics2:tile.ChiseledQuartzStairBlock,443,true,appliedenergistics2,net.minecraft.item.ItemBlock,Chiseled Certus Quartz Stairs
appliedenergistics2:tile.QuartzPillarStairBlock,444,true,appliedenergistics2,net.minecraft.item.ItemBlock,Certus Quartz Pillar Stairs
appliedenergistics2:tile.SkyStoneSlabBlock,445,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Slabs
appliedenergistics2:tile.SkyStoneSlabBlock.double,446,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Slabs
appliedenergistics2:tile.SkyStoneBlockSlabBlock,447,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Block Slabs
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double,448,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Block Slabs
appliedenergistics2:tile.SkyStoneBrickSlabBlock,449,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Brick Slabs
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double,450,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Brick Slabs
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock,451,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Small Brick Slabs
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double,452,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Sky Stone Small Brick Slabs
appliedenergistics2:tile.FluixSlabBlock,453,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Fluix Slabs
appliedenergistics2:tile.FluixSlabBlock.double,454,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Fluix Slabs
appliedenergistics2:tile.QuartzSlabBlock,455,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Certus Quartz Slabs
appliedenergistics2:tile.QuartzSlabBlock.double,456,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Certus Quartz Slabs
appliedenergistics2:tile.ChiseledQuartzSlabBlock,457,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Chiseled Certus Quartz Slabs
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double,458,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Chiseled Certus Quartz Slabs
appliedenergistics2:tile.QuartzPillarSlabBlock,459,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Certus Quartz Pillar Slabs
appliedenergistics2:tile.QuartzPillarSlabBlock.double,460,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,Certus Quartz Pillar Slabs
Thaumcraft:blockFluxGoo,461,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem,Flux Goo
Thaumcraft:blockFluxGas,462,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem,Flux Gas
Thaumcraft:blockFluidPure,463,true,Thaumcraft,net.minecraft.item.ItemBlock,Purifying Fluid
Thaumcraft:blockFluidDeath,464,true,Thaumcraft,net.minecraft.item.ItemBlock,Liquid Death
Thaumcraft:blockCustomOre,465,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem,Cinnabar Ore
Thaumcraft:blockMagicalLog,466,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem,Greatwood Log
Thaumcraft:blockMagicalLeaves,467,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem,Greatwood Leaves
Thaumcraft:blockCustomPlant,468,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem,Greatwood Sapling
Thaumcraft:blockTaint,469,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem,Crusted Taint
Thaumcraft:blockTaintFibres,470,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem,Fibrous Taint
Thaumcraft:blockCosmeticOpaque,471,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem,Amber Block
Thaumcraft:blockCosmeticSolid,472,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem,Obsidian Totem
Thaumcraft:blockCrystal,473,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem,Air Crystal Cluster
Thaumcraft:blockTube,474,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem,Essentia Tube
Thaumcraft:blockMetalDevice,475,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem,Crucible
Thaumcraft:blockWoodenDevice,476,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem,Arcane Bellows
Thaumcraft:blockStoneDevice,477,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem,Alchemical Furnace
Thaumcraft:blockMirror,478,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem,Magic Mirror
Thaumcraft:blockTable,479,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem,Table
Thaumcraft:blockChestHungry,480,true,Thaumcraft,net.minecraft.item.ItemBlock,Hungry Chest
Thaumcraft:blockArcaneDoor,481,true,Thaumcraft,net.minecraft.item.ItemBlock,Arcane Door
Thaumcraft:blockLifter,482,true,Thaumcraft,net.minecraft.item.ItemBlock,Arcane Levitator
Thaumcraft:blockMagicBox,483,true,Thaumcraft,net.minecraft.item.ItemBlock,Magic Box
Thaumcraft:blockAlchemyFurnace,484,true,Thaumcraft,net.minecraft.item.ItemBlock,Advanced Alchemical Furnace
Thaumcraft:blockJar,485,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem,Warded Jar
Thaumcraft:blockCandle,486,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem,White Tallow Candle
Thaumcraft:blockEldritch,487,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem,Eldritch Altar
Thaumcraft:blockAiry,488,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem,Aura Node
Thaumcraft:blockManaPod,489,true,Thaumcraft,net.minecraft.item.ItemBlock,Mana Pod Stem
Thaumcraft:blockArcaneFurnace,490,true,Thaumcraft,net.minecraft.item.ItemBlock,Infernal Furnace
Thaumcraft:blockWarded,491,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockWarded.name
Thaumcraft:blockHole,492,true,Thaumcraft,net.minecraft.item.ItemBlock,Empty Space
Thaumcraft:blockPortalEldritch,493,true,Thaumcraft,net.minecraft.item.ItemBlock,Eldritch Portal
Thaumcraft:blockEssentiaReservoir,494,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem,Essentia Reservoir
Thaumcraft:blockEldritchNothing,495,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockPortalNothing.name
Thaumcraft:blockStairsArcaneStone,496,true,Thaumcraft,net.minecraft.item.ItemBlock,Arcane Stone Stairs
Thaumcraft:blockStairsGreatwood,497,true,Thaumcraft,net.minecraft.item.ItemBlock,Greatwood Stairs
Thaumcraft:blockStairsSilverwood,498,true,Thaumcraft,net.minecraft.item.ItemBlock,Silverwood Stairs
Thaumcraft:blockStairsEldritch,499,true,Thaumcraft,net.minecraft.item.ItemBlock,Ancient Stone Stairs
Thaumcraft:blockCosmeticSlabWood,500,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem,Greatwood Slab
Thaumcraft:blockCosmeticSlabStone,501,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem,Arcane Stone Slab
Thaumcraft:blockCosmeticDoubleSlabWood,502,true,Thaumcraft,net.minecraft.item.ItemBlock,Wood Slab
Thaumcraft:blockCosmeticDoubleSlabStone,503,true,Thaumcraft,net.minecraft.item.ItemBlock,Stone Slab
Thaumcraft:blockLootUrn,504,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,Old Urn
Thaumcraft:blockLootCrate,505,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,Abandoned Crate
thaumicenergistics:thaumicenergistics.block.essentia.provider,506,true,thaumicenergistics,net.minecraft.item.ItemBlock,Essentia Provider
thaumicenergistics:thaumicenergistics.block.infusion.provider,507,true,thaumicenergistics,net.minecraft.item.ItemBlock,Infusion Provider
thaumicenergistics:thaumicenergistics.block.advanced.infusion.provider,508,true,thaumicenergistics,net.minecraft.item.ItemBlock,Advanced Infusion Provider
thaumicenergistics:thaumicenergistics.block.gear.box,509,true,thaumicenergistics,net.minecraft.item.ItemBlock,Iron Gear Box
thaumicenergistics:thaumicenergistics.block.golem.gear.box,510,true,thaumicenergistics,net.minecraft.item.ItemBlock,Thaumium Gear Box
thaumicenergistics:thaumicenergistics.block.essentia.cell.workbench,511,true,thaumicenergistics,net.minecraft.item.ItemBlock,Essentia Cell Workbench
thaumicenergistics:thaumicenergistics.block.arcane.assembler,512,true,thaumicenergistics,thaumicenergistics.common.items.ItemBlockArcaneAssembler,Arcane Assembler
thaumicenergistics:thaumicenergistics.block.knowledge.inscriber,513,true,thaumicenergistics,net.minecraft.item.ItemBlock,Knowledge Inscriber
thaumicenergistics:thaumicenergistics.block.essentia.vibration.chamber,514,true,thaumicenergistics,thaumicenergistics.common.items.ItemBlockEssentiaVibrationChamber,Essentia Vibration Chamber
thaumicenergistics:thaumicenergistics.block.distillation.encoder,515,true,thaumicenergistics,net.minecraft.item.ItemBlock,Distillation Pattern Encoder
ae2fc:certus_quartz_tank,516,true,ae2fc,com.glodblock.github.common.item.ItemCertusQuartzTank,Certus Quartz Tank
ae2fc:fluid_auto_filler,517,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME Fluid Auto Filler
ae2fc:fluid_discretizer,518,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,Fluid Discretizer
ae2fc:level_maintainer,519,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME Level Maintainer
ae2fc:fluid_pattern_encoder,520,true,ae2fc,appeng.block.AEBaseItemBlock,Fluid Pattern Encoder
ae2fc:fluid_packet_decoder,521,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME Fluid Packet Decoder
