Name,ID,Has Item,Mod,Class,Display Name
appliedenergistics2:tile.SkyStoneSlabBlock.double,446,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Slab
appliedenergistics2:tile.SkyStoneBlockSlabBlock,447,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Block Slab
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double,448,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Block Slab
appliedenergistics2:tile.SkyStoneBrickSlabBlock,449,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Brick Slab
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double,450,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Brick Slab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock,451,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Small Brick Slab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double,452,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Sky Stone Small Brick Slab
appliedenergistics2:tile.FluixSlabBlock,453,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Fluix Slab
appliedenergistics2:tile.FluixSlabBlock.double,454,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Fluix Slab
appliedenergistics2:tile.QuartzSlabBlock,455,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Slab
appliedenergistics2:tile.QuartzSlabBlock.double,456,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Slab
appliedenergistics2:tile.ChiseledQuartzSlabBlock,457,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Chiseled Certus Quartz Slab
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double,458,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Chiseled Certus Quartz Slab
appliedenergistics2:tile.QuartzPillarSlabBlock,459,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Pillar Slab
appliedenergistics2:tile.QuartzPillarSlabBlock.double,460,true,appliedenergistics2,appeng.block.AEBaseSlabBlock,Certus Quartz Pillar Slab
Thaumcraft:blockFluxGoo,461,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGoo,Flux Goo
Thaumcraft:blockFluxGas,462,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGas,Flux Gas
Thaumcraft:blockFluidPure,463,true,Thaumcraft,thaumcraft.common.blocks.BlockFluidPure,Purifying Fluid
Thaumcraft:blockFluidDeath,464,true,Thaumcraft,thaumcraft.common.blocks.BlockFluidDeath,Liquid Death
Thaumcraft:blockCustomOre,465,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOre,Cinnabar Ore
Thaumcraft:blockMagicalLog,466,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLog,Greatwood Log
Thaumcraft:blockMagicalLeaves,467,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeaves,Greatwood Leaves
Thaumcraft:blockCustomPlant,468,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlant,Greatwood Sapling
Thaumcraft:blockTaint,469,true,Thaumcraft,thaumcraft.common.blocks.BlockTaint,Crusted Taint
Thaumcraft:blockTaintFibres,470,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibres,Fibrous Taint
Thaumcraft:blockCosmeticOpaque,471,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaque,Amber Block
Thaumcraft:blockCosmeticSolid,472,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolid,Obsidian Totem
Thaumcraft:blockCrystal,473,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystal,Air Crystal Cluster
Thaumcraft:blockTube,474,true,Thaumcraft,thaumcraft.common.blocks.BlockTube,Essentia Tube
Thaumcraft:blockMetalDevice,475,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDevice,Crucible
Thaumcraft:blockWoodenDevice,476,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDevice,Arcane Bellows
Thaumcraft:blockStoneDevice,477,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDevice,Alchemical Furnace
Thaumcraft:blockMirror,478,true,Thaumcraft,thaumcraft.common.blocks.BlockMirror,Magic Mirror
Thaumcraft:blockTable,479,true,Thaumcraft,thaumcraft.common.blocks.BlockTable,Table
Thaumcraft:blockChestHungry,480,true,Thaumcraft,thaumcraft.common.blocks.BlockChestHungry,Hungry Chest
Thaumcraft:blockArcaneDoor,481,true,Thaumcraft,thaumcraft.common.blocks.BlockArcaneDoor,Arcane Door
Thaumcraft:blockLifter,482,true,Thaumcraft,thaumcraft.common.blocks.BlockLifter,Arcane Levitator
Thaumcraft:blockMagicBox,483,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicBox,Magic Box
Thaumcraft:blockAlchemyFurnace,484,true,Thaumcraft,thaumcraft.common.blocks.BlockAlchemyFurnace,Advanced Alchemical Furnace
Thaumcraft:blockJar,485,true,Thaumcraft,thaumcraft.common.blocks.BlockJar,Warded Jar
Thaumcraft:blockCandle,486,true,Thaumcraft,thaumcraft.common.blocks.BlockCandle,White Tallow Candle
Thaumcraft:blockEldritch,487,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritch,Eldritch Altar
Thaumcraft:blockAiry,488,true,Thaumcraft,makeo.gadomancy.common.blocks.BlockNode,Aura Node
Thaumcraft:blockManaPod,489,true,Thaumcraft,thaumcraft.common.blocks.BlockManaPod,Mana Pod Stem
Thaumcraft:blockArcaneFurnace,490,true,Thaumcraft,thaumcraft.common.blocks.BlockArcaneFurnace,Infernal Furnace
Thaumcraft:blockWarded,491,true,Thaumcraft,thaumcraft.common.blocks.BlockWarded,Warded Block
Thaumcraft:blockHole,492,true,Thaumcraft,thaumcraft.common.blocks.BlockHole,Empty Space
Thaumcraft:blockPortalEldritch,493,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchPortal,Eldritch Portal
Thaumcraft:blockEssentiaReservoir,494,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoir,Essentia Reservoir
Thaumcraft:blockEldritchNothing,495,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchNothing,Portal to Nothing
Thaumcraft:blockStairsArcaneStone,496,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Arcane Stone Stairs
Thaumcraft:blockStairsGreatwood,497,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Greatwood Stairs
Thaumcraft:blockStairsSilverwood,498,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Silverwood Stairs
Thaumcraft:blockStairsEldritch,499,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStairs,Ancient Stone Stairs
Thaumcraft:blockCosmeticSlabWood,500,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlab,Greatwood Slab
Thaumcraft:blockCosmeticSlabStone,501,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlab,Arcane Stone Slab
Thaumcraft:blockCosmeticDoubleSlabWood,502,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlab,Wood Slab
Thaumcraft:blockCosmeticDoubleSlabStone,503,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlab,Stone Slab
Thaumcraft:blockLootUrn,504,true,Thaumcraft,thaumcraft.common.blocks.BlockLoot,Old Urn
Thaumcraft:blockLootCrate,505,true,Thaumcraft,thaumcraft.common.blocks.BlockLoot,Abandoned Crate
thaumicenergistics:thaumicenergistics.block.essentia.provider,506,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockEssentiaProvider,Essentia Provider
thaumicenergistics:thaumicenergistics.block.infusion.provider,507,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockInfusionProvider,Infusion Provider
thaumicenergistics:thaumicenergistics.block.advanced.infusion.provider,508,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockAdvancedInfusionProvider,Advanced Infusion Provider
thaumicenergistics:thaumicenergistics.block.gear.box,509,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockGearBox,Iron Gear Box
thaumicenergistics:thaumicenergistics.block.golem.gear.box,510,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockGolemGearBox,Thaumium Gear Box
thaumicenergistics:thaumicenergistics.block.essentia.cell.workbench,511,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockEssentiaCellWorkbench,Essentia Cell Workbench
thaumicenergistics:thaumicenergistics.block.arcane.assembler,512,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockArcaneAssembler,Arcane Assembler
thaumicenergistics:thaumicenergistics.block.knowledge.inscriber,513,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockKnowledgeInscriber,Knowledge Inscriber
thaumicenergistics:thaumicenergistics.block.essentia.vibration.chamber,514,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockEssentiaVibrationChamber,Essentia Vibration Chamber
thaumicenergistics:thaumicenergistics.block.distillation.encoder,515,true,thaumicenergistics,thaumicenergistics.common.blocks.BlockDistillationEncoder,Distillation Pattern Encoder
ae2fc:certus_quartz_tank,516,true,ae2fc,com.glodblock.github.common.block.BlockCertusQuartzTank,Certus Quartz Tank
ae2fc:fluid_auto_filler,517,true,ae2fc,com.glodblock.github.common.block.BlockFluidAutoFiller,ME Fluid Auto Filler
ae2fc:fluid_discretizer,518,true,ae2fc,com.glodblock.github.common.block.BlockFluidDiscretizer,Fluid Discretizer
ae2fc:level_maintainer,519,true,ae2fc,com.glodblock.github.common.block.BlockLevelMaintainer,ME Level Maintainer
ae2fc:fluid_pattern_encoder,520,true,ae2fc,com.glodblock.github.common.block.BlockFluidPatternEncoder,Fluid Pattern Encoder
ae2fc:fluid_packet_decoder,521,true,ae2fc,com.glodblock.github.common.block.BlockFluidPacketDecoder,ME Fluid Packet Decoder
ae2fc:fluid_interface,522,true,ae2fc,com.glodblock.github.common.block.BlockFluidInterface,ME Dual Interface
ae2fc:ingredient_buffer,523,true,ae2fc,com.glodblock.github.common.block.BlockIngredientBuffer,Ingredient Buffer
ae2fc:fluid_buffer,524,true,ae2fc,com.glodblock.github.common.block.BlockFluidBuffer,ME Fluid Buffer
ae2fc:large_ingredient_buffer,525,true,ae2fc,com.glodblock.github.common.block.BlockLargeIngredientBuffer,Large Ingredient Buffer
ae2fc:oc_pattern_editor,526,true,ae2fc,com.glodblock.github.common.block.BlockOCPatternEditor,OC Pattern Editor
ae2fc:walrus,527,true,ae2fc,com.glodblock.github.common.block.BlockWalrus,Walrus
ae2stuff:Encoder,528,true,ae2stuff,net.bdew.ae2stuff.machines.encoder.BlockEncoder$,Pattern Encoder
ae2stuff:Grower,529,true,ae2stuff,net.bdew.ae2stuff.machines.grower.BlockGrower$,Crystal Growth Chamber
ae2stuff:Inscriber,530,true,ae2stuff,net.bdew.ae2stuff.machines.inscriber.BlockInscriber$,Advanced Inscriber
ae2stuff:Wireless,531,true,ae2stuff,net.bdew.ae2stuff.machines.wireless.BlockWireless$,Wireless Connector
AFSU:AFSU,532,true,AFSU,xbony2.afsu.blocks.AFSUBlock,AFSU
alchgrate:alchgrate,533,true,alchgrate,com.technicianlp.chestgrate.BlockChestGrate,Alchemical Grate
amazingtrophies:trophy,534,true,amazingtrophies,glowredman.amazingtrophies.trophy.BlockTrophy,Unknown Trophy
BuildCraft|Core:eternalSpring,535,true,BuildCraft|Core,buildcraft.core.BlockSpring,Water Spring
BuildCraft|Core:buildToolBlock,536,true,BuildCraft|Core,buildcraft.core.BlockBuildTool,Tool Block
BuildCraft|Core:engineBlock,537,true,BuildCraft|Core,buildcraft.core.BlockEngine,Redstone Engine
BuildCraft|Core:markerBlock,538,true,BuildCraft|Core,buildcraft.core.BlockMarker,Land Mark
BuildCraft|Core:pathMarkerBlock,539,true,BuildCraft|Core,buildcraft.core.BlockPathMarker,Path Mark
BuildCraft|Energy:blockOil,540,true,BuildCraft|Energy,buildcraft.core.lib.block.BlockBuildCraftFluid,Oil
BuildCraft|Energy:blockFuel,541,true,BuildCraft|Energy,buildcraft.core.lib.block.BlockBuildCraftFluid,Fuel
BuildCraft|Energy:blockRedPlasma,542,true,BuildCraft|Energy,buildcraft.core.lib.block.BlockBuildCraftFluid,Red Plasma Block
battlegear2:flagpole,543,true,battlegear2,mods.battlegear2.heraldry.BlockFlagPole,Oak Flag Pole
ForgeMultipart:block,544,false,null,codechicken.multipart.BlockMultipart,null
ExtraUtilities:chestMini,545,true,ExtraUtilities,com.rwtema.extrautils.tileentity.chests.BlockMiniChest,Mini-Chest
ExtraUtilities:chestFull,546,true,ExtraUtilities,com.rwtema.extrautils.tileentity.chests.BlockFullChest,Slightly Larger Chest
ExtraUtilities:enderCollector,547,true,ExtraUtilities,com.rwtema.extrautils.tileentity.endercollector.BlockEnderCollector,Ender Collector
ExtraUtilities:endConstructor,548,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderconstructor.BlockEnderConstructor,QED (Quantum Entanglement Doohicky)
ExtraUtilities:endMarker,549,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderMarkers,Ender-Marker
ExtraUtilities:curtains,550,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCurtain,Blackout Curtains
ExtraUtilities:angelBlock,551,true,ExtraUtilities,com.rwtema.extrautils.block.BlockAngelBlock,Angel Block
ExtraUtilities:budoff,552,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBUD,Block Update Detector
ExtraUtilities:chandelier,553,true,ExtraUtilities,com.rwtema.extrautils.block.BlockChandelier,Chandelier
ExtraUtilities:decorativeBlock1,554,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDecoration,Edged Stone Bricks
ExtraUtilities:decorativeBlock2,555,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDecoration,Thickened Glass
ExtraUtilities:pureLove,556,true,ExtraUtilities,com.rwtema.extrautils.block.BlockPureLove,Pure Love
ExtraUtilities:block_bedrockium,557,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBedrockium,Block of Bedrockium
ExtraUtilities:datablock,558,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColorData,Data Block
ExtraUtilities:colorStoneBrick,559,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Stone Bricks (White Frequency)
ExtraUtilities:colorWoodPlanks,560,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Oak Planks (White Frequency)
ExtraUtilities:color_lightgem,561,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Glowstone (White Frequency)
ExtraUtilities:color_stone,562,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Stone (White Frequency)
ExtraUtilities:color_quartzBlock,563,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Block of Quartz (White Frequency)
ExtraUtilities:color_hellsand,564,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Soul Sand (White Frequency)
ExtraUtilities:color_redstoneLight,565,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Redstone Lamp (White Frequency)
ExtraUtilities:color_brick,566,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Bricks (White Frequency)
ExtraUtilities:color_stonebrick,567,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Cobblestone (White Frequency)
ExtraUtilities:color_blockLapis,568,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Lapis Lazuli Block (White Frequency)
ExtraUtilities:color_obsidian,569,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Obsidian (White Frequency)
ExtraUtilities:color_blockRedstone,570,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Block of Redstone (White Frequency)
ExtraUtilities:color_blockCoal,571,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Block of Coal (White Frequency)
ExtraUtilities:cobblestone_compressed,572,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCobblestoneCompressed,Compressed Cobblestone
ExtraUtilities:conveyor,573,true,ExtraUtilities,com.rwtema.extrautils.block.BlockConveyor,Conveyor Belt
ExtraUtilities:filing,574,true,ExtraUtilities,com.rwtema.extrautils.block.BlockFilingCabinet,Filing Cabinet
ExtraUtilities:greenscreen,575,true,ExtraUtilities,com.rwtema.extrautils.block.BlockGreenScreen,Lapis Caelestis Albus (White)
ExtraUtilities:trading_post,576,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTradingPost,Trading Post
ExtraUtilities:sound_muffler,577,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSoundMuffler,Sound Muffler
ExtraUtilities:extractor_base,578,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferNode,Transfer Node (Items)
ExtraUtilities:extractor_base_remote,579,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockRetrievalNode,Retrieval Node (Items)
ExtraUtilities:pipes,580,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,Transfer Pipe
ExtraUtilities:pipes.1,581,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,Hyper-Rationing Pipe
ExtraUtilities:cursedearthside,582,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCursedEarth,Cursed Earth
ExtraUtilities:trashcan,583,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTrashCan,Trash Can
ExtraUtilities:spike_base,584,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpike,Iron Spike
ExtraUtilities:spike_base_diamond,585,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeDiamond,Diamond Spike
ExtraUtilities:spike_base_gold,586,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeGold,Golden Spike
ExtraUtilities:spike_base_wood,587,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeWood,Wooden Spike
ExtraUtilities:enderThermicPump,588,true,ExtraUtilities,com.rwtema.extrautils.block.BlockEnderthermicPump,Ender-Thermic Pump
ExtraUtilities:enderQuarry,589,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderQuarry,Ender Quarry
ExtraUtilities:enderQuarryUpgrade,590,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockQuarryUpgrades,Ender Quarry Upgrade Base
ExtraUtilities:timer,591,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTimer,Redstone Clock
ExtraUtilities:magnumTorch,592,true,ExtraUtilities,com.rwtema.extrautils.block.BlockMagnumTorch,Magnum Torch
ExtraUtilities:drum,593,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDrum,Drum
ExtraUtilities:generator,594,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,Survivalist Generator
ExtraUtilities:generator.8,595,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,Survivalist Generator
ExtraUtilities:generator.64,596,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,Survivalist Generator
ExtraUtilities:dark_portal,597,true,ExtraUtilities,com.rwtema.extrautils.block.BlockPortal,Portal to The Deep Dark
ExtraUtilities:etherealglass,598,true,ExtraUtilities,com.rwtema.extrautils.block.BlockEtherealStone,Ethereal Glass
TConstruct:liquid.slime,599,true,TConstruct,tconstruct.blocks.slime.SlimeFluid,Liquified Slime
TConstruct:MeatBlock,600,true,TConstruct,tconstruct.world.blocks.MeatBlock,Hambone
TConstruct:WoolSlab1,601,true,TConstruct,tconstruct.blocks.SlabBase,Wool Slab
TConstruct:WoolSlab2,602,true,TConstruct,tconstruct.blocks.SlabBase,Light Gray Wool Slab
TConstruct:trap.punji,603,true,TConstruct,tconstruct.blocks.traps.Punji,Punji Stick
TConstruct:trap.barricade.oak,604,true,TConstruct,tconstruct.blocks.traps.BarricadeBlock,Oak Barricade
TConstruct:trap.barricade.spruce,605,true,TConstruct,tconstruct.blocks.traps.BarricadeBlock,Spruce Barricade
